Unnamed: 0,titulo,link,data,site,descricao
705,"Deslizamento de terra em Manaus deixa ao menos oito mortos, incluindo quatro crianças",https://jovempan.com.br/noticias/brasil/deslizamento-de-terra-em-manaus-deixa-ao-menos-oito-mortos-incluindo-quatro-criancas.html,2023-03-13 11:12:00,Jovem Pan,"Quatro vítimas pertenciam a uma mesma família; uma pessoa foi resgatada ainda com vida, mas não resistiu aos ferimentos"
706,Forte chuva paralisa trens da CPTM e alaga avenidas pela cidade de São Paulo,https://jovempan.com.br/noticias/brasil/forte-chuva-paralisa-trens-da-cptm-e-alaga-avenidas-pela-cidade-de-sao-paulo.html,2023-03-11 20:19:00,Jovem Pan,Linha 10-turquesa ficou paralisada por mais de uma hora entre as estações São Caetano do Sul e Santo André; bairros da Zona Leste são afetados
707,"‘Virou uma piscina de 2 metros de altura’, diz Ricardo Nunes sobre enchente em bairro de SP",https://jovempan.com.br/programas/jornal-da-manha/virou-uma-piscina-de-2-metros-de-altura-diz-ricardo-nunes-sobre-enchente-em-bairro-de-sp.html,2023-03-11 13:12:00,Jovem Pan,"Acúmulo de água em praça na região de Moema foi causado por obstrução indevida de viela sanitária e interrupção da drenagem; previsão é de novos temporais até a próxima terça-feira, 14"
708,"Chuva na Grande São Paulo causa enchentes, derruba mais de 80 árvores e provoca deslizamento em Guarulhos",https://jovempan.com.br/noticias/brasil/chuva-na-grande-sao-paulo-causa-enchentes-derruba-mais-de-70-arvores-e-provoca-deslizamento-em-guarulhos.html,2023-03-10 17:04:00,Jovem Pan,Corpo de Bombeiros registrou 31 ocorrências de alagamentos; capital enfrentou temporal pelo terceiro dia seguido
709,Moradores do Brooklin reclamam de alagamentos durante chuvas em São Paulo,https://jovempan.com.br/programas/jornal-da-manha/moradores-do-brooklin-reclamam-de-alagamentos-durante-chuvas-em-sao-paulo.html,2023-03-10 07:53:00,Jovem Pan,"Em denúncia enviada à Jovem Pan, morador relata situação e diz que vias ficam ‘intransitáveis’ quando chove no bairro da Zona Sul da capital paulista"
710,Chuva volta a provocar alagamentos em São Paulo nesta quinta-feira,https://jovempan.com.br/noticias/brasil/chuva-volta-a-provocar-alagamentos-em-sao-paulo-nesta-quinta-feira.html,2023-03-09 18:57:00,Jovem Pan,"Segundo o Corpo de Bombeiros, não houve vítimas; zonas Leste e Oeste foram as mais afetadas pelo temporal"
711,"Chuva em SP: Mulher morre em enchente, e Estado registra desabamentos, queda de árvores e alagamentos",https://jovempan.com.br/noticias/brasil/chuva-deixa-sao-paulo-em-alerta-provoca-desabamentos-queda-de-arvores-e-enchentes.html,2023-03-08 18:20:00,Jovem Pan,"Em Mauá, telhado caiu devido o vendaval e deixou duas crianças feridas; CET suspende rodízio municipal de veículos"
712,Governo prorroga prazo para atingidos por chuva no litoral norte pagarem tributos federais,https://jovempan.com.br/noticias/brasil/governo-prorroga-prazo-para-atingidos-por-chuva-no-litoral-norte-pagarem-tributos-federais.html,2023-03-07 16:46:00,Jovem Pan,"Medida vai auxiliar a população nos municípios de Guarujá, Bertioga, São Sebastião, Caraguatatuba, Ilhabela e Ubatuba"
713,Fundo Social de SP suspende recebimento de doações para vítimas das chuvas no litoral e recruta mais voluntários,https://jovempan.com.br/programas/jornal-da-manha/fundo-social-de-sp-suspende-recebimento-de-doacoes-para-vitimas-das-chuvas-no-litoral-e-recruta-mais-voluntarios.html,2023-03-02 12:13:00,Jovem Pan,"Quem deseja se voluntariar para auxiliar na triagem das doações e abastecimento dos caminhões, deve enviar um e-mail para doacoesfussp@sp.gov.br"
714,Moradores de São Sebastião tentam retomar a normalidade da vida após a tragédia,https://jovempan.com.br/programas/jornal-da-manha/moradores-de-sao-sebastiao-tentam-retomar-a-normalidade-da-vida-apos-a-tragedia.html,2023-03-02 12:07:00,Jovem Pan,"Após limpeza das ruas, população conta com doações e ainda teme novos incidentes quando chove"
715,Moradores da Zona Sul de SP sofrem com constantes alagamentos na região do Córrego Zavuvus,https://jovempan.com.br/programas/jornal-da-manha/moradores-da-zona-sul-de-sp-sofrem-com-constantes-alagamentos-na-regiao-do-corrego-zavuvus.html,2023-03-01 12:31:00,Jovem Pan,Equipe da Jovem Pan News foi averiguar a denúncia e flagrou pessoas na região que têm colocado grades nas portas e janelas para evitar que o lixo entre nas casas junto com a água
716,Tráfego na Rio-Santos será suspenso preventivamente quando houver novos sinais de deslizamentos,https://jovempan.com.br/programas/jornal-da-manha/rodovia-rio-santos-passa-a-ser-interditada-preventivamente-diante-de-riscos-de-deslizamentos.html,2023-03-01 07:20:00,Jovem Pan,"Temporais afetam o litoral norte de São Paulo, levando autoridades a se anteciparem a eventos trágicos que podem ocorrer"
717,Defesa Civil alerta para chuvas fortes no litoral norte de SP até quinta-feira,https://jovempan.com.br/noticias/brasil/defesa-civil-alerta-para-chuvas-fortes-no-litoral-norte-de-sp-ate-quinta-feira.html,2023-02-28 21:58:00,Jovem Pan,"Nesta terça-feira, bombeiros ficaram ilhados e Rio-Santos foi interditada por novos deslizamentos"
718,Novo temporal no litoral norte de SP deixa 34 bombeiros ilhados em local da tragédia,https://jovempan.com.br/noticias/brasil/novo-temporal-no-litoral-norte-de-sp-deixa-34-bombeiros-ilhados-em-local-da-tragedia.html,2023-02-28 18:10:00,Jovem Pan,DER informou que um trecho da Rio-Santos foi suspenso temporariamente; Defesa Civil alerta para possíveis novos deslizamentos
719,Novos deslizamentos em São Sebastião provocam três pontos de interdição na rodovia Rio-Santos,https://jovempan.com.br/noticias/brasil/novos-deslizamentos-em-sao-sebastiao-provocam-tres-pontos-de-interdicao-na-rodovia-rio-santos.html,2023-02-28 07:27:00,Jovem Pan,"Previsão do Corpo de Bombeiros é de que o fluxo de veículos seja retomado ainda nesta terça, com trabalhos de desobstrução realizados desde a madrugada"
720,Chuvas prejudicam trabalhos de equipes de buscas em São Sebastião,https://jovempan.com.br/programas/jornal-da-manha/chuvas-prejudicam-trabalhos-de-equipes-de-buscas-em-sao-sebastiao.html,2023-02-28 06:49:00,Jovem Pan,Ao menos uma pessoa segue desaparecida no município Baleia Verde; volta dos temporais preocupam autoridades
721,Fenômeno raro: Chuva faz trilha ficar submersa em Mato Grosso do Sul,https://jovempan.com.br/noticias/brasil/fenomeno-raro-chuva-faz-trilha-ficar-submersa-em-mato-grosso-do-sul.html,2023-02-27 21:27:00,Jovem Pan,Fotógrafo registra momento e ‘anda’ debaixo da água
722,Prefeitura de Ubatuba pede para que turistas retornem ao município após chuvas,https://jovempan.com.br/noticias/brasil/prefeitura-de-ubatuba-pede-para-que-turistas-retornem-ao-municipio-apos-chuvas.html,2023-02-27 17:02:00,Jovem Pan,"Segundo a administração local, os serviços voltaram a funcionar normalmente na cidade; na semana passada, governador pediu para que população evite o litoral paulista em razão dos estragos causados pelo temporal"
723,Sobe para 64 o número de mortos pelas chuvas no litoral norte de SP; Bombeiros buscam último desaparecido,https://jovempan.com.br/noticias/brasil/sobe-para-64-o-numero-de-mortos-pelas-chuvas-no-litoral-norte-de-sp-bombeiros-buscam-ultimo-desaparecido.html,2023-02-26 10:45:00,Jovem Pan,Total de desabrigados e desalojados caiu para 2.440 após início das ações para realocar a população em espaços seguros
724,"Após uma semana das chuvas no litoral, governo de SP foca retomada social e econômica das cidades afetadas",https://jovempan.com.br/noticias/brasil/apos-uma-semana-das-chuvas-no-litoral-governo-de-sp-foca-retomada-social-e-economica-das-cidades-afetadas.html,2023-02-26 08:25:00,Jovem Pan,"Com seis pessoas ainda desaparecidas, administração pública mantém operações de busca e resgate, mas tenta agilizar ações para abrigar as mais de 4 mil pessoas que ficaram sem suas casas, além de abrir linhas de crédito especiais para empresas"
725,Mortes na tragédia do litoral norte de SP sobem para 59; seis pessoas estão desaparecidas,https://jovempan.com.br/noticias/brasil/sobe-para-59-o-numero-de-mortos-apos-temporal-no-litoral-norte-de-sp.html,2023-02-25 19:36:00,Jovem Pan,"De acordo com o governo do Estado de São Paulo, a prioridade segue no socorro às vítimas e no atendimento dos mais de 2.251 desalojados e 1.815 desabrigados"
726,Alckmin diz que governo estuda usar moradias em Bertioga para realocar vítimas das chuvas,https://jovempan.com.br/noticias/brasil/alckmin-diz-que-governo-estuda-usar-moradias-em-bertioga-para-realocar-vitimas-das-chuvas.html,2023-02-25 13:08:00,Jovem Pan,Vice-presidente do Brasil sobrevoou o litoral neste sábado e se reuniu com autoridades locais para discutir ações às pessoas mais afetadas
727,Papa Francisco presta solidariedade às vítimas das chuvas no litoral norte de São Paulo,https://jovempan.com.br/noticias/brasil/papa-francisco-presta-solidariedade-as-vitimas-das-chuvas-no-litoral-norte-de-sao-paulo.html,2023-02-25 11:20:00,Jovem Pan,Vídeo em que o pontífice envia suas orações foi publicado nas redes sociais pela prefeitura de São Sebastião
728,Caixa Econômica começa a liberar benefícios para vítimas das chuvas no litoral norte de SP,https://jovempan.com.br/programas/jornal-da-manha/caixa-economica-comeca-a-liberar-beneficios-para-vitimas-das-chuvas-no-litoral-norte-de-sp.html,2023-02-25 07:46:00,Jovem Pan,"Saque Calamidade do FGTS e antecipação do Auxílio Brasil, que volta a se chamar Bolsa Família, estão dentro do pacote anunciado pela instituição"
729,Governo de SP libera mais de R$ 350 milhões em crédito para afetados por chuvas no litoral norte,https://jovempan.com.br/noticias/brasil/governo-de-sp-libera-mais-de-r-350-milhoes-em-credito-para-afetados-por-chuvas-no-litoral-norte.html,2023-02-23 22:08:00,Jovem Pan,"Iniciativa beneficia microempreendedores, empresas, municípios e setor de Turismo"
730,Rio de Janeiro registra aumento de 66% de chuva em relação à média de fevereiro,https://jovempan.com.br/programas/jornal-da-manha/rio-de-janeiro-registra-aumento-de-66-de-chuva-em-relacao-a-media-de-fevereiro.html,2023-02-23 11:53:00,Jovem Pan,"Entre os dias 1º e 22, o Alerta Rio, órgão de meteorologia da prefeitura da capital fluminense, registrou 200mm na cidade, o que corresponde a 200 litros por metro quadrado"
731,"Litoral norte de SP deve sofrer com chuva, granizo e vendaval nesta quinta; número de mortos sobe para 50",https://jovempan.com.br/noticias/brasil/litoral-norte-de-sp-deve-sofrer-com-chuva-granizo-e-vendaval-nesta-quinta-numero-de-mortos-sobe-para-49.html,2023-02-23 10:23:00,Jovem Pan,Força-tarefa atua ininterruptamente na região com operações de busca e resgate de desaparecidos
732,Corretor explica o que fazer com os seguros em caso de desastres naturais como no litoral paulista,https://jovempan.com.br/programas/jornal-da-manha/corretor-explica-o-que-fazer-com-os-seguros-em-caso-de-desastres-naturais-como-no-litoral-paulista.html,2023-02-23 09:25:00,Jovem Pan,"Em entrevista ao Jornal da Manhã, da Jovem Pan News, o presidente do Sincor-SP, Boris Ber, explicou como estes serviços podem funcionar em meio aos estragos"
733,São Paulo tem previsão de pancadas fortes de chuva no fim do dia,https://jovempan.com.br/noticias/brasil/sao-paulo-tem-previsao-de-pancadas-fortes-de-chuva-no-fim-do-dia.html,2023-02-22 14:15:00,Jovem Pan,"No início da tarde, foi observada chuva leve e lenta na Zona Sul da cidade, mas ainda há potencial para alagamentos, rajadas de vento e transbordamentos de rios e córregos"
734,Secretário de Desenvolvimento Social de SP fala sobre apoio econômico às vítimas das chuvas no litoral,https://jovempan.com.br/programas/jornal-da-manha/secretario-de-desenvolvimento-social-de-sp-fala-sobre-apoio-economico-as-vitimas-das-chuvas-no-litoral.html,2023-02-22 10:59:00,Jovem Pan,"Em entrevista ao Jornal da Manhã, da Jovem Pan News, Gilberto Nascimento falou sobre medidas para auxiliar as vítimas das chuvas; de acordo com o último boletim do governo, são 1.730 desalojados e 766 desabrigados até o momento"
735,Jovem Pan apoia campanhas de doações para famílias vítimas das chuvas no litoral de SP; saiba como ajudar,https://jovempan.com.br/noticias/brasil/jovem-pan-apoia-campanhas-de-doacoes-para-familias-vitimas-das-chuvas-no-litoral-de-sp-saiba-como-ajudar.html,2023-02-22 07:51:00,Jovem Pan,"Cruz Vermelha, Fundo Social de São Paulo e Central Única das Favelas são algumas das instituições atuando na questão; ao todo, 2,5 mil pessoas estão desalojadas ou desabrigadas na região após os deslizamentos de terra e desabamentos de imóveis ocorridos"
736,Governo Federal anuncia pacote de medidas para ajudar cidades atingidas pelas chuvas em SP,https://jovempan.com.br/programas/jornal-da-manha/governo-federal-anuncia-pacote-de-medidas-para-ajudar-cidades-atingidas-pelas-chuvas-em-sp.html,2023-02-22 07:28:00,Jovem Pan,Pelo menos 10 ministérios estão envolvidos na força-tarefa para auxiliar os municípios prejudicados por deslizamentos e alagamentos no litoral norte de São Paulo
737,Paes alerta para chuvas no Rio em cenário de instabilidade climática: ‘Fiquem atentos’,https://jovempan.com.br/noticias/brasil/paes-alerta-para-chuvas-no-rio-em-cenario-de-instabilidade-climatica-fiquem-atentos.html,2023-02-22 01:10:00,Jovem Pan,"Capital fluminense teve tempo limpo durante o feriado do Carnaval, mas precipitação iniciou-se na noite desta terça e colocou o município em estágio de atenção"
738,"Chuva volta a castigar litoral norte de SP, interrompe buscas e atrapalha saída de turistas",https://jovempan.com.br/noticias/brasil/chuva-volta-a-castigar-litoral-norte-de-sp-interrompe-buscas-e-atrapalha-saida-de-turistas.html,2023-02-21 21:37:00,Jovem Pan,Precipitação não cessa e complica retorno à capital paulista; perda de automóveis e desabastecimento nos mercados são relatados por viajantes que buscam se manter enquanto condições climáticas não melhoram
739,Governo do Estado confirma ao menos 46 mortos pelas chuvas no litoral norte de SP; buscas entram no 3º dia,https://jovempan.com.br/noticias/brasil/buscas-no-litoral-norte-de-sao-paulo-entram-no-3o-dia-previsao-e-de-mais-chuva-na-regiao.html,2023-02-21 08:59:00,Jovem Pan,Defesa Civil aponta dificuldades de acesso a determinados trechos para buscas por causa da interdição de estradas após os deslizamentos
740,"Novas chuvas atingem litoral norte de SP, e Defesa Civil alerta para outros deslizamentos",https://jovempan.com.br/programas/jornal-da-manha/novas-chuvas-atingem-litoral-norte-de-sp-e-defesa-civil-alerta-para-outros-deslizamentos.html,2023-02-21 08:26:00,Jovem Pan,"Tenente Roberto Farina destaca que, mesmo com volume menor de água, o solo continua molhado, o que favorece os incidentes"
741,Bolsa Família será antecipado para famílias impactadas pelas chuvas no litoral paulista,https://jovempan.com.br/noticias/brasil/bolsa-familia-sera-antecipado-para-familias-impactadas-pelas-chuvas-no-litoral-paulista.html,2023-02-20 18:55:00,Jovem Pan,"Wellington Dias, ministro do Desenvolvimento Social, confirmou a medida que visa beneficiar beneficiários atingidos pelo fenômeno da natureza; ao todo, seis cidades decretaram calamidade pública"
742,"Após chuvas castigarem a cidade, prefeito de Ilhabela pede para população economizar água",https://jovempan.com.br/noticias/brasil/apos-chuvas-castigarem-a-cidade-prefeito-de-ilhabela-pede-para-populacao-economizar-agua.html,2023-02-20 17:07:00,Jovem Pan,Toninho Colucci ressaltou que ações preventivas ajudaram a minimizar os impactos causados pelo fenômeno da natureza; trânsito local e translado de balsas para acesso à ilha forma normalizados
743,São Sebastião decreta luto de sete dias e cancela Carnaval após tragédia causada pelas chuvas,https://jovempan.com.br/noticias/brasil/sao-sebastiao-decreta-luto-de-sete-dias-e-cancela-carnaval-apos-tragedia-causada-pelas-chuvas.html,2023-02-20 15:56:00,Jovem Pan,Cidade litorânea foi fortemente atingida pelo fenômeno da natureza e decretou estado de calamidade no último domingo; 40 pessoas morreram
744,Comitiva federal visitará áreas afetadas por fortes chuvas no litoral de SP,https://jovempan.com.br/noticias/brasil/comitiva-federal-visitara-areas-afetadas-por-fortes-chuvas-no-litoral-de-sp.html,2023-02-19 21:09:00,Jovem Pan,"Ministro da Integração e do Desenvolvimento Regional, Waldez Góes, secretário nacional de Proteção e Defesa Civil, Wolnei Wolff e o presidente Lula visitarão a região nesta segunda-feira"
745,"Chuvas causam mortes, deslizamentos e levam a estado de calamidade no litoral norte de SP",https://jovempan.com.br/noticias/brasil/chuvas-causam-morte-de-crianca-deslizamentos-e-levam-a-estado-de-calamidade-no-litoral-norte-de-sp.html,2023-02-19 11:55:00,Jovem Pan,"Ubatuba, São Sebastião, Ilhabela e Caraguatatuba foram as cidades mais afetadas; trechos da Rodovia Rio-Santos e da Mogi-Bertioga estão interditados"
746,Prefeitura de São Sebastião decreta calamidade pelas chuvas e cancela Carnaval,https://jovempan.com.br/noticias/brasil/prefeitura-de-sao-sebastiao-decreta-calamidade-pelas-chuvas-e-cancela-carnaval.html,2023-02-19 11:22:00,Jovem Pan,Volumes registrados pelos pluviômetros automáticos do Cemaden são excepcionais e recordes para a cidade do litoral paulista
747,"Chuvas atrapalham blocos, trazem riscos de doenças e colocam motoristas em perigo durante o Carnaval",https://jovempan.com.br/noticias/brasil/chuvas-atrapalham-blocos-trazem-riscos-de-doencas-e-colocam-motoristas-em-perigo-durante-o-carnaval.html,2023-02-18 20:52:00,Jovem Pan,"Devido a uma frente fria, feriado será chuvoso em todo o Sudeste; neste sábado, temporal dispersou público nos cortejos de São Paulo"
748,Carnaval: Chuva forte afugenta foliões em São Paulo e causa alagamentos,https://jovempan.com.br/noticias/brasil/carnaval-chuva-forte-afugenta-folioes-em-sao-paulo-e-causa-alagamentos.html,2023-02-18 16:54:00,Jovem Pan,Granizo caiu em algumas regiões da capital paulista; mais chuva é esperada para o domingo
749,Carnaval 2023: Rosas de Ouro e Tatuapé são destaques da primeira noite de desfiles; Barroca sofre com forte chuva,https://jovempan.com.br/noticias/brasil/carnaval-2023-rosas-de-ouro-e-tatuape-sao-destaques-da-primeira-noite-de-desfiles-barroca-sofre-com-forte-chuva.html,2023-02-18 07:18:00,Jovem Pan,Sete escolas se apresentaram no Sambódromo do Anhembi no primeiro dia de desfiles do Grupo Especial; agremiação da zona sul foi a única afetada pelas chuvas
750,Prefeitura de São Luiz do Paraitinga adia carnaval após chuvas castigarem a cidade,https://jovempan.com.br/noticias/brasil/prefeitura-de-sao-luiz-do-paraitinga-adia-carnaval-apos-chuvas-castigarem-a-cidade.html,2023-02-15 16:22:00,Jovem Pan,Cheias causadas pelos temporais deixaram mais de 700 pessoas desalojadas no município do interior de São Paulo
751,"Um ano após tragédia no RJ, chuvas e alagamentos voltam a afetar Petrópolis",https://jovempan.com.br/programas/jornal-da-manha/um-ano-apos-tragedia-no-rj-chuvas-e-alagamentos-voltam-a-afetar-petropolis.html,2023-02-15 11:15:00,Jovem Pan,Sirenes de alerta soaram no município; chuva intensa atingiu vários bairros da cidade e deixou pessoas ilhadas após ruas ficarem alagadas e rios transbordarem
752,Carnaval com chuva? Veja como deve ficar o tempo durante o feriado,https://jovempan.com.br/noticias/brasil/carnaval-com-chuva-veja-como-deve-ficar-o-tempo-durante-o-feriado.html,2023-02-14 12:56:00,Jovem Pan,Diversas regiões do país deverão registrar chuvas e temperaturas abaixo do esperado durante os cinco dias de festas e desfiles de blocos
753,Deslizamento de terra deixa uma pessoa morta e cinco feridas em Olinda,https://jovempan.com.br/noticias/brasil/deslizamento-de-terra-deixa-uma-pessoa-morta-e-cinco-feridas-em-olinda.html,2023-02-06 15:29:00,Jovem Pan,Queda ocorre após as fortes chuvas que atingiram o município desde a tarde do último domingo
754,Chuva provoca alagamento e prejudica circulação de trens na Linha 10-Turquesa da CPTM,https://jovempan.com.br/noticias/brasil/chuva-provoca-alagamento-e-prejudica-circulacao-de-trens-na-linha-10-turquesa-da-cptm.html,2023-02-02 21:12:00,Jovem Pan,Estações ficaram lotadas de passageiros com operação reduzida e parcial dos trens
755,"Tarcísio anuncia repasse de R$ 5,4 milhões para obras em locais afetados pelas chuvas em Araraquara",https://jovempan.com.br/programas/jornal-da-manha/tarcisio-anuncia-repasse-de-r-54-milhoes-para-obras-em-locais-afetados-pelas-chuvas-em-araraquara.html,2023-02-01 11:33:00,Jovem Pan,"Ainda no oeste paulista, o governador entregou quatro pontes, na cidade de Presidente Prudente, que somam um investimento de R$ 2,4 milhões"
756,"Maior tragédia-crime ambiental do Brasil, caso Brumadinho ainda não tem punições",https://jovempan.com.br/programas/jornal-da-manha/maior-tragedia-crime-ambiental-do-brasil-caso-brumadinho-ainda-nao-tem-punicoes.html,2023-01-25 07:17:00,Jovem Pan,"Após quatro anos, Justiça Federal aceitou denúncias contra empresas e 16 executivos nesta terça; eles vão responder por homicídio qualificado, crimes contra fauna e flora, além de poluição"
757,MPF envia denúncia da tragédia-crime de Brumadinho para a Justiça Federal,https://jovempan.com.br/programas/jornal-da-manha/mpf-envia-denuncia-da-tragedia-crime-de-brumadinho-para-a-justica-federal.html,2023-01-24 11:33:00,Jovem Pan,"Ministra Rosa Weber, presidente do STF, determinou agilidade no processo para evitar que os crimes prescrevam"
758,"Após fortes chuvas, Defesa Civil entrega equipamentos e viaturas no interior de SP",https://jovempan.com.br/programas/jornal-da-manha/apos-fortes-chuvas-defesa-civil-entrega-equipamentos-e-viaturas-no-interior-de-sp.html,2023-01-13 08:31:00,Jovem Pan,"Em Ribeirão Preto, o governador Tarcísio de Freitas (Republicanos) entregou 32 kits de combate a incêndios, 36 motosserras, oito geradores, quatro tendas e 32 viaturas"
759,Tarcísio de Freitas libera R$ 11 milhões para cidades afetadas por chuvas em SP,https://jovempan.com.br/programas/jornal-da-manha/tarcisio-de-freitas-libera-r-11-milhoes-para-cidades-afetadas-por-chuvas-em-sp.html,2023-01-11 10:36:00,Jovem Pan,Convênios foram assinados entre a Defesa Civil e as prefeituras que já formalizaram a situação de emergência
760,Chuva não para em São Paulo e deve causar novos pontos de alagamentos nesta quarta-feira,https://jovempan.com.br/noticias/brasil/chuva-nao-para-em-sao-paulo-e-deve-causar-novos-pontos-de-alagamentos-nesta-quarta-feira.html,2023-01-10 19:47:00,Jovem Pan,Previsão indica pancadas entre a tarde e à noite; temperatura deve subir nos próximos dias
761,"Chuvas deixam cidades alagadas, destroem casas e danificam estradas no Sudeste",https://jovempan.com.br/noticias/brasil/chuvas-deixam-cidades-alagadas-destroem-casas-e-danificam-estradas-no-sudeste.html,2023-01-06 21:13:00,Jovem Pan,"De acordo com o Inmet, chuvas intensas devem seguir no país neste fim de semana"
762,Defesa Civil de São Paulo alerta para chuvas intensas e risco de deslizamentos,https://jovempan.com.br/noticias/brasil/defesa-civil-de-sao-paulo-alerta-para-chuvas-intensas-e-risco-de-deslizamentos.html,2023-01-03 16:03:00,Jovem Pan,"Previsão do tempo aponta que as regiões da Serra da Mantiqueira e do Vale do Ribeira, Itapeva, Baixada Santista e litoral norte serão as mais afetadas"
763,Temporal provoca alagamento e morte em São Carlos,https://jovempan.com.br/programas/jornal-da-manha/temporal-provoca-alagamento-e-morte-em-sao-carlos.html,2022-12-29 07:34:00,Jovem Pan,"Em um dia, choveu aproximadamente 200 mm, o que gerou diversos pontos de alagamento e interdição de vias; prefeitura ainda contabiliza prejuízos"
764,"São Paulo, Belo Horizonte e outras 15 capitais têm alerta de chuvas fortes nesta quarta",https://jovempan.com.br/noticias/brasil/sao-paulo-belo-horizonte-e-outras-15-capitais-tem-alerta-de-chuvas-fortes-nesta-quarta.html,2022-12-28 09:35:00,Jovem Pan,"Até o momento, 42 pessoas morreram em decorrência das chuvas em oito Estados; maior parte do país terá dia com pancadas de chuva, podendo haver raios e granizo em algumas regiões"
765,Deslizamentos deixam pelo menos três mortos em Minas Gerais,https://jovempan.com.br/programas/jornal-da-manha/deslizamentos-deixam-pelo-menos-tres-mortos-em-minas-gerais.html,2022-12-27 08:33:00,Jovem Pan,"Um garoto de 12 anos ainda está sendo procurado pelas equipes de busca, que já identificaram duas das vítimas fatais; tragédia aconteceu entre a noite do dia 24 e a madrugada do dia 25"
766,Defesa Civil alerta para chuvas fortes em São Paulo a partir desta terça-feira,https://jovempan.com.br/noticias/brasil/defesa-civil-alerta-para-chuvas-fortes-em-sao-paulo-a-partir-desta-terca-feira.html,2022-12-26 22:28:00,Jovem Pan,Regiões de Campinas e Sorocaba podem receber acumulado de 155 mm até sexta-feira
767,Bombeiros encontram mais uma vítima em deslizamento de terra em Minas Gerais,https://jovempan.com.br/noticias/brasil/bombeiros-encontram-mais-uma-vitima-em-deslizamento-de-terra-em-minas-gerais.html,2022-12-26 14:23:00,Jovem Pan,"Duas vítimas fatais já haviam sido encontradas no último domingo, 25; resgatados foram enviados aos hospitais da região"
768,Chuvas em SC deixam ao menos 2 mortos; Estado entra em alerta para deslizamentos,https://jovempan.com.br/noticias/brasil/chuvas-em-sc-deixam-ao-menos-2-mortos-estado-entra-em-alerta-para-deslizamentos.html,2022-12-20 10:12:00,Jovem Pan,"Segundo autoridades, vítimas seriam duas adolescentes de 17 e 15 anos; diversas regiões do norte o Estado estão em alerta máximo para inundações"
769,"Em clima de apreensão com chuvas no RJ, Justiça desbloqueia R$ 2 bilhões para obras na região serrana",https://jovempan.com.br/programas/jornal-da-manha/em-clima-de-apreensao-com-chuvas-no-rj-justica-desbloqueia-r-2-bilhoes-para-obras-na-regiao-serrana.html,2022-12-19 07:13:00,Jovem Pan,"Na última terça-feira, 13, um temporal atingiu o município de Petrópolis, provocou alagamentos em pontos críticos da cidade e interdição de vias"
770,STF define que Justiça Federal deve julgar tragédia de Brumadinho,https://jovempan.com.br/programas/jornal-da-manha/stf-define-que-justica-federal-deve-julgar-tragedia-de-brumadinho.html,2022-12-18 09:27:00,Jovem Pan,"Corte analisou como será o julgamento dos acusados pelo rompimento da barragem da mina Córrego do Feijão, na região metropolitana de Belo Horizonte, em 25 de janeiro de 2019, que causou a morte de 270 pessoas"
771,Fortes chuvas alagam centro histórico de Petrópolis,https://jovempan.com.br/programas/jornal-da-manha/fortes-chuvas-alagam-centro-historico-de-petropolis.html,2022-12-14 07:06:00,Jovem Pan,Cidade da região serrana do Rio de Janeiro ficou em estado de alerta com o primeiro temporal depois da tragédia que deixou mais de 240 mortos em fevereiro deste ano
772,"Barragem se rompe em Colatina, no ES; outras 9 cidades estão sob alto risco de deslizamentos",https://jovempan.com.br/noticias/brasil/barragem-se-rompe-em-colatina-no-es-outras-9-cidades-estao-sob-alto-risco-de-deslizamentos.html,2022-12-05 16:58:00,Jovem Pan,"Número de desalojados chega a 3.075 e desabrigados a 889, segunda boletim da Defesa Civil"
773,Deslizamento na BR-376: Bombeiros encerram buscas por vítimas no Paraná,https://jovempan.com.br/noticias/brasil/deslizamento-na-br-376-bombeiros-encerram-buscas-por-vitimas-no-parana.html,2022-12-02 18:48:00,Jovem Pan,"Segundo último boletim, equipes conseguiram acessar ‘todas as áreas’ com possibilidade de sobreviventes e veículos nesta sexta, 2, encerrando operações"
774,"Após desastres com milhares de desabrigados, chuvas continuarão a castigar o Brasil nos próximos dias",https://jovempan.com.br/noticias/brasil/apos-desastres-com-milhares-de-desabrigados-chuvas-continuarao-a-castigar-o-brasil-nos-proximos-dias.html,2022-12-01 22:17:00,Jovem Pan,"No Espírito Santo, número de desalojados em decorrência de catástrofes naturais ultrapassou de dois mil; precipitações também impactam moradores de São Paulo, Paraná, Bahia, Rio de Janeiro e Santa Catarina"
775,"Corpo de Bombeiros resgata corpo de segunda vítima fatal do deslizamento na BR-376, no Paraná",https://jovempan.com.br/noticias/brasil/corpo-de-bombeiros-resgata-corpo-de-segunda-vitima-fatal-do-deslizamento-na-br-376-no-parana.html,2022-12-01 19:40:00,Jovem Pan,"Até o momento, foram registrados dois óbitos decorrentes do acidente e seis pessoas foram resgatadas com vida; identidade da vítima permanece em sigilo em respeito à família"
776,"Chuvas afetam 32 cidades da Bahia e deixam mais de 3,6 mil desalojados",https://jovempan.com.br/noticias/brasil/chuvas-afetam-32-cidades-da-bahia-e-deixam-mais-de-36-mil-desalojados.html,2022-12-01 17:40:00,Jovem Pan,"Climatempo alerta para novos temporais no Estado, com potencial para ‘alagamentos, transbordamentos e deslizamentos’"
